GameID,Teams,Yards_Gained,Quarter,Date,Time
2013120108,STL @ SF,0.0,1,2013-12-01,05:59
2013120108,STL @ SF,0.0,2,2013-12-01,12:23
2013120108,STL @ SF,0.0,3,2013-12-01,13:39
2013120108,STL @ SF,0.0,3,2013-12-01,02:03
2013120108,STL @ SF,0.0,4,2013-12-01,13:11
2013120108,STL @ SF,0.0,4,2013-12-01,04:29
2013120108,STL @ SF,0.0,4,2013-12-01,02:32
2013120110,CIN @ SD,0.0,1,2013-12-01,08:19
2013120110,CIN @ SD,0.0,2,2013-12-01,06:30
2013120110,CIN @ SD,0.0,2,2013-12-01,00:31
2013120110,CIN @ SD,0.0,3,2013-12-01,11:16
2013120110,CIN @ SD,0.0,4,2013-12-01,12:51
2013120103,DEN @ KC,0.0,2,2013-12-01,09:13
2013120103,DEN @ KC,0.0,2,2013-12-01,07:44
2013120103,DEN @ KC,0.0,2,2013-12-01,01:36
2013120103,DEN @ KC,0.0,2,2013-12-01,00:35
2013120103,DEN @ KC,0.0,3,2013-12-01,09:02
2013120103,DEN @ KC,0.0,3,2013-12-01,05:09
2013120103,DEN @ KC,0.0,4,2013-12-01,03:41
2013120111,NYG @ WAS,0.0,1,2013-12-01,02:35
2013120111,NYG @ WAS,0.0,2,2013-12-01,07:10
2013120111,NYG @ WAS,0.0,3,2013-12-01,11:58
2013120111,NYG @ WAS,0.0,3,2013-12-01,06:51
2013120111,NYG @ WAS,0.0,4,2013-12-01,08:43
2013120111,NYG @ WAS,0.0,4,2013-12-01,06:36
2013120200,NO @ SEA,0.0,2,2013-12-02,02:14
2013120200,NO @ SEA,0.0,3,2013-12-02,13:03
2013120200,NO @ SEA,0.0,3,2013-12-02,02:36
2013120200,NO @ SEA,0.0,4,2013-12-02,11:56
2013120200,NO @ SEA,0.0,4,2013-12-02,00:26
2013120500,HOU @ JAC,0.0,1,2013-12-05,04:47
2013120500,HOU @ JAC,0.0,1,2013-12-05,00:11
2013120500,HOU @ JAC,0.0,2,2013-12-05,10:24
2013120500,HOU @ JAC,0.0,2,2013-12-05,08:56
2013120500,HOU @ JAC,0.0,3,2013-12-05,12:15
2013120500,HOU @ JAC,0.0,4,2013-12-05,15:00
2013120500,HOU @ JAC,0.0,4,2013-12-05,09:30
2013120500,HOU @ JAC,0.0,4,2013-12-05,02:27
2013120800,MIN @ BAL,0.0,1,2013-12-08,09:46
2013120800,MIN @ BAL,0.0,1,2013-12-08,08:53
2013120800,MIN @ BAL,0.0,1,2013-12-08,01:43
2013120800,MIN @ BAL,0.0,1,2013-12-08,00:06
2013120800,MIN @ BAL,0.0,2,2013-12-08,12:29
2013120800,MIN @ BAL,0.0,2,2013-12-08,10:18
2013120800,MIN @ BAL,0.0,2,2013-12-08,01:16
2013120800,MIN @ BAL,0.0,3,2013-12-08,10:14
2013120800,MIN @ BAL,0.0,4,2013-12-08,09:51
2013120800,MIN @ BAL,0.0,4,2013-12-08,06:44
2013120813,ATL @ GB,0.0,1,2013-12-08,09:15
2013120813,ATL @ GB,0.0,2,2013-12-08,02:28
2013120813,ATL @ GB,0.0,3,2013-12-08,13:24
2013120813,ATL @ GB,0.0,3,2013-12-08,12:26
2013120813,ATL @ GB,0.0,4,2013-12-08,04:47
2013120808,KC @ WAS,0.0,2,2013-12-08,07:58
2013120808,KC @ WAS,0.0,2,2013-12-08,03:58
2013120808,KC @ WAS,0.0,3,2013-12-08,12:08
2013120808,KC @ WAS,0.0,3,2013-12-08,10:22
2013120808,KC @ WAS,0.0,3,2013-12-08,02:02
2013120808,KC @ WAS,0.0,4,2013-12-08,05:21
2013120807,BUF @ TB,0.0,1,2013-12-08,11:53
2013120807,BUF @ TB,0.0,1,2013-12-08,00:29
2013120807,BUF @ TB,0.0,2,2013-12-08,09:25
2013120807,BUF @ TB,0.0,2,2013-12-08,07:55
2013120807,BUF @ TB,0.0,2,2013-12-08,04:54
2013120807,BUF @ TB,0.0,3,2013-12-08,03:48
2013120807,BUF @ TB,0.0,4,2013-12-08,13:26
2013120807,BUF @ TB,0.0,4,2013-12-08,11:48
2013120807,BUF @ TB,0.0,4,2013-12-08,09:35
2013120807,BUF @ TB,0.0,4,2013-12-08,05:46
2013120806,MIA @ PIT,0.0,2,2013-12-08,14:50
2013120805,DET @ PHI,0.0,1,2013-12-08,11:35
2013120805,DET @ PHI,0.0,2,2013-12-08,13:26
2013120805,DET @ PHI,0.0,2,2013-12-08,12:26
2013120805,DET @ PHI,0.0,2,2013-12-08,07:34
2013120805,DET @ PHI,0.0,2,2013-12-08,05:59
2013120805,DET @ PHI,0.0,3,2013-12-08,13:19
2013120805,DET @ PHI,0.0,3,2013-12-08,08:40
2013120805,DET @ PHI,0.0,3,2013-12-08,00:31
2013120801,IND @ CIN,0.0,1,2013-12-08,07:08
2013120801,IND @ CIN,0.0,1,2013-12-08,05:38
2013120801,IND @ CIN,0.0,1,2013-12-08,03:56
2013120801,IND @ CIN,0.0,1,2013-12-08,01:31
2013120801,IND @ CIN,0.0,2,2013-12-08,14:20
2013120801,IND @ CIN,0.0,2,2013-12-08,09:57
2013120801,IND @ CIN,0.0,3,2013-12-08,07:33
2013120801,IND @ CIN,0.0,4,2013-12-08,08:16
2013120802,CLE @ NE,0.0,1,2013-12-08,08:39
2013120802,CLE @ NE,0.0,1,2013-12-08,04:54
2013120802,CLE @ NE,0.0,2,2013-12-08,10:22
2013120802,CLE @ NE,0.0,2,2013-12-08,08:20
2013120802,CLE @ NE,0.0,2,2013-12-08,06:57
2013120802,CLE @ NE,0.0,2,2013-12-08,03:32
2013120802,CLE @ NE,0.0,2,2013-12-08,01:20
2013120802,CLE @ NE,0.0,4,2013-12-08,11:37
2013120803,OAK @ NYJ,0.0,1,2013-12-08,07:51
2013120803,OAK @ NYJ,0.0,2,2013-12-08,07:57
2013120803,OAK @ NYJ,0.0,2,2013-12-08,04:00
2013120803,OAK @ NYJ,0.0,2,2013-12-08,01:59
2013120803,OAK @ NYJ,0.0,4,2013-12-08,00:31
2013120809,TEN @ DEN,0.0,1,2013-12-08,04:40
2013120809,TEN @ DEN,0.0,2,2013-12-08,10:44
2013120812,SEA @ SF,0.0,1,2013-12-08,12:52
2013120812,SEA @ SF,0.0,1,2013-12-08,09:56
2013120812,SEA @ SF,0.0,1,2013-12-08,02:03
2013120812,SEA @ SF,0.0,3,2013-12-08,11:19
2013120812,SEA @ SF,0.0,3,2013-12-08,07:43
2013120812,SEA @ SF,0.0,3,2013-12-08,00:30
2013120811,NYG @ SD,0.0,1,2013-12-08,10:56
2013120811,NYG @ SD,0.0,1,2013-12-08,03:48
2013120811,NYG @ SD,0.0,2,2013-12-08,10:06
2013120810,STL @ ARI,0.0,1,2013-12-08,02:53
2013120810,STL @ ARI,0.0,2,2013-12-08,14:54
2013120810,STL @ ARI,0.0,2,2013-12-08,04:41
2013120810,STL @ ARI,0.0,3,2013-12-08,12:37
2013120810,STL @ ARI,0.0,3,2013-12-08,10:43
2013120810,STL @ ARI,0.0,4,2013-12-08,10:54
2013120804,CAR @ NO,0.0,2,2013-12-08,08:34
2013120804,CAR @ NO,0.0,3,2013-12-08,13:58
2013120804,CAR @ NO,0.0,3,2013-12-08,02:04
2013120804,CAR @ NO,0.0,3,2013-12-08,01:14
2013120804,CAR @ NO,0.0,4,2013-12-08,03:04
2013120804,CAR @ NO,0.0,4,2013-12-08,01:16
2013120900,DAL @ CHI,0.0,2,2013-12-09,14:41
2013120900,DAL @ CHI,0.0,3,2013-12-09,10:37
2013121200,SD @ DEN,0.0,2,2013-12-12,06:36
2013121200,SD @ DEN,0.0,2,2013-12-12,04:39
2013121200,SD @ DEN,0.0,3,2013-12-12,10:04
2013121200,SD @ DEN,0.0,3,2013-12-12,01:40
2013121500,WAS @ ATL,0.0,2,2013-12-15,12:48
2013121500,WAS @ ATL,0.0,3,2013-12-15,06:19
2013121500,WAS @ ATL,0.0,3,2013-12-15,02:24
2013121500,WAS @ ATL,0.0,4,2013-12-15,15:00
2013121508,SF @ TB,0.0,1,2013-12-15,00:45
2013121508,SF @ TB,0.0,2,2013-12-15,12:52
2013121508,SF @ TB,0.0,2,2013-12-15,03:47
2013121508,SF @ TB,0.0,3,2013-12-15,12:52
2013121508,SF @ TB,0.0,3,2013-12-15,04:08
2013121506,SEA @ NYG,0.0,1,2013-12-15,12:01
2013121506,SEA @ NYG,0.0,1,2013-12-15,06:10
2013121506,SEA @ NYG,0.0,1,2013-12-15,02:37
2013121506,SEA @ NYG,0.0,2,2013-12-15,13:34
2013121506,SEA @ NYG,0.0,2,2013-12-15,12:06
2013121506,SEA @ NYG,0.0,3,2013-12-15,04:00
2013121506,SEA @ NYG,0.0,4,2013-12-15,07:49
2013121506,SEA @ NYG,0.0,4,2013-12-15,01:51
2013121505,PHI @ MIN,0.0,1,2013-12-15,08:29
2013121505,PHI @ MIN,0.0,3,2013-12-15,13:48
2013121505,PHI @ MIN,0.0,4,2013-12-15,11:44
2013121505,PHI @ MIN,0.0,4,2013-12-15,09:01
2013121504,NE @ MIA,0.0,1,2013-12-15,11:13
2013121504,NE @ MIA,0.0,1,2013-12-15,02:32
2013121504,NE @ MIA,0.0,1,2013-12-15,00:05
2013121504,NE @ MIA,0.0,2,2013-12-15,10:31
2013121504,NE @ MIA,0.0,2,2013-12-15,08:20
2013121504,NE @ MIA,0.0,4,2013-12-15,06:45
2013121503,BUF @ JAC,0.0,1,2013-12-15,12:09
2013121503,BUF @ JAC,0.0,3,2013-12-15,06:56
2013121502,HOU @ IND,0.0,1,2013-12-15,08:12
2013121502,HOU @ IND,0.0,2,2013-12-15,14:26
2013121502,HOU @ IND,0.0,2,2013-12-15,09:24
2013121502,HOU @ IND,0.0,3,2013-12-15,09:53
2013121502,HOU @ IND,0.0,3,2013-12-15,05:58
2013121502,HOU @ IND,0.0,3,2013-12-15,02:12
2013121502,HOU @ IND,0.0,4,2013-12-15,13:10
2013121502,HOU @ IND,0.0,4,2013-12-15,11:03
2013121502,HOU @ IND,0.0,4,2013-12-15,08:19
2013121502,HOU @ IND,0.0,4,2013-12-15,05:12
2013121501,CHI @ CLE,0.0,2,2013-12-15,10:34
2013121501,CHI @ CLE,0.0,2,2013-12-15,09:07
2013121501,CHI @ CLE,0.0,2,2013-12-15,04:57
2013121501,CHI @ CLE,0.0,2,2013-12-15,01:36
2013121501,CHI @ CLE,0.0,3,2013-12-15,02:00
2013121501,CHI @ CLE,0.0,4,2013-12-15,13:42
2013121501,CHI @ CLE,0.0,4,2013-12-15,04:23
2013121511,KC @ OAK,0.0,2,2013-12-15,11:21
2013121511,KC @ OAK,0.0,2,2013-12-15,00:36
2013121511,KC @ OAK,0.0,4,2013-12-15,04:08
2013121510,NYJ @ CAR,0.0,1,2013-12-15,12:00
2013121510,NYJ @ CAR,0.0,1,2013-12-15,09:24
2013121510,NYJ @ CAR,0.0,2,2013-12-15,02:15
2013121510,NYJ @ CAR,0.0,4,2013-12-15,14:52
2013121510,NYJ @ CAR,0.0,4,2013-12-15,12:56
2013121512,GB @ DAL,0.0,1,2013-12-15,02:34
2013121512,GB @ DAL,0.0,2,2013-12-15,14:14
2013121512,GB @ DAL,0.0,2,2013-12-15,11:31
2013121512,GB @ DAL,0.0,2,2013-12-15,02:09
2013121509,ARI @ TEN,0.0,2,2013-12-15,02:12
2013121509,ARI @ TEN,0.0,2,2013-12-15,00:35
2013121509,ARI @ TEN,0.0,3,2013-12-15,01:28
2013121509,ARI @ TEN,0.0,3,2013-12-15,00:35
2013121509,ARI @ TEN,0.0,4,2013-12-15,02:54
2013121507,NO @ STL,0.0,1,2013-12-15,11:41
2013121507,NO @ STL,0.0,2,2013-12-15,08:10
2013121507,NO @ STL,0.0,3,2013-12-15,08:46
2013121507,NO @ STL,0.0,3,2013-12-15,08:19
2013121507,NO @ STL,0.0,4,2013-12-15,08:21
2013121513,CIN @ PIT,0.0,1,2013-12-15,12:00
2013121513,CIN @ PIT,0.0,2,2013-12-15,14:41
2013121513,CIN @ PIT,0.0,3,2013-12-15,10:47
2013121513,CIN @ PIT,0.0,4,2013-12-15,10:20
2013121513,CIN @ PIT,0.0,4,2013-12-15,03:23
2013121600,BAL @ DET,0.0,1,2013-12-16,04:21
2013121600,BAL @ DET,0.0,2,2013-12-16,06:29
2013121600,BAL @ DET,0.0,2,2013-12-16,01:27
2013121600,BAL @ DET,0.0,4,2013-12-16,13:08
2013121600,BAL @ DET,0.0,4,2013-12-16,11:06
2013122200,MIA @ BUF,0.0,1,2013-12-22,11:29
2013122200,MIA @ BUF,0.0,1,2013-12-22,08:37
2013122200,MIA @ BUF,0.0,2,2013-12-22,10:46
2013122200,MIA @ BUF,0.0,2,2013-12-22,01:23
2013122200,MIA @ BUF,0.0,2,2013-12-22,00:10
2013122200,MIA @ BUF,0.0,3,2013-12-22,12:10
2013122200,MIA @ BUF,0.0,3,2013-12-22,08:44
2013122200,MIA @ BUF,0.0,3,2013-12-22,06:28
2013122200,MIA @ BUF,0.0,4,2013-12-22,06:17
2013122200,MIA @ BUF,0.0,4,2013-12-22,05:48
2013122201,NO @ CAR,0.0,1,2013-12-22,07:01
2013122201,NO @ CAR,0.0,1,2013-12-22,01:32
2013122201,NO @ CAR,0.0,2,2013-12-22,00:34
2013122201,NO @ CAR,0.0,3,2013-12-22,02:27
2013122201,NO @ CAR,0.0,4,2013-12-22,13:36
2013122201,NO @ CAR,0.0,4,2013-12-22,12:47
2013122201,NO @ CAR,0.0,4,2013-12-22,05:01
2013122201,NO @ CAR,0.0,4,2013-12-22,02:04
2013122201,NO @ CAR,0.0,4,2013-12-22,01:02
2013122202,MIN @ CIN,0.0,1,2013-12-22,06:25
2013122202,MIN @ CIN,0.0,2,2013-12-22,14:57
2013122202,MIN @ CIN,0.0,2,2013-12-22,11:40
2013122202,MIN @ CIN,0.0,2,2013-12-22,07:18
2013122202,MIN @ CIN,0.0,2,2013-12-22,01:06
2013122202,MIN @ CIN,0.0,4,2013-12-22,05:40
2013122203,DEN @ HOU,0.0,2,2013-12-22,11:45
2013122203,DEN @ HOU,0.0,3,2013-12-22,02:56
2013122203,DEN @ HOU,0.0,3,2013-12-22,00:34
2013122203,DEN @ HOU,0.0,4,2013-12-22,10:13
2013122203,DEN @ HOU,0.0,4,2013-12-22,05:24
2013122204,TEN @ JAC,0.0,1,2013-12-22,12:58
2013122204,TEN @ JAC,0.0,3,2013-12-22,03:20
2013122204,TEN @ JAC,0.0,4,2013-12-22,10:55
2013122204,TEN @ JAC,0.0,4,2013-12-22,09:20
2013122204,TEN @ JAC,0.0,4,2013-12-22,01:15
2013122205,IND @ KC,0.0,1,2013-12-22,10:06
2013122205,IND @ KC,0.0,3,2013-12-22,00:48
2013122205,IND @ KC,0.0,4,2013-12-22,05:27
2013122209,DAL @ WAS,0.0,1,2013-12-22,09:38
2013122209,DAL @ WAS,0.0,2,2013-12-22,15:00
2013122209,DAL @ WAS,0.0,4,2013-12-22,03:47
2013122206,CLE @ NYJ,0.0,1,2013-12-22,13:47
2013122206,CLE @ NYJ,0.0,2,2013-12-22,00:44
2013122206,CLE @ NYJ,0.0,3,2013-12-22,13:17
2013122206,CLE @ NYJ,0.0,3,2013-12-22,05:53
2013122208,TB @ STL,0.0,1,2013-12-22,11:18
2013122208,TB @ STL,0.0,2,2013-12-22,11:19
2013122208,TB @ STL,0.0,3,2013-12-22,13:28
2013122211,ARI @ SEA,0.0,1,2013-12-22,08:58
2013122211,ARI @ SEA,0.0,1,2013-12-22,07:16
2013122211,ARI @ SEA,0.0,2,2013-12-22,10:46
2013122211,ARI @ SEA,0.0,2,2013-12-22,01:32
2013122211,ARI @ SEA,0.0,3,2013-12-22,13:01
2013122211,ARI @ SEA,0.0,3,2013-12-22,10:09
2013122211,ARI @ SEA,0.0,3,2013-12-22,08:05
2013122211,ARI @ SEA,0.0,3,2013-12-22,06:39
2013122211,ARI @ SEA,0.0,3,2013-12-22,05:17
2013122211,ARI @ SEA,0.0,4,2013-12-22,13:22
2013122210,NYG @ DET,0.0,1,2013-12-22,09:39
2013122210,NYG @ DET,0.0,2,2013-12-22,11:08
2013122210,NYG @ DET,0.0,3,2013-12-22,07:37
2013122210,NYG @ DET,0.0,3,2013-12-22,02:36
2013122210,NYG @ DET,0.0,4,2013-12-22,09:42
2013122210,NYG @ DET,0.0,4,2013-12-22,06:38
2013122210,NYG @ DET,0.0,4,2013-12-22,03:45
2013122210,NYG @ DET,0.0,4,2013-12-22,01:59
2013122214,NE @ BAL,0.0,1,2013-12-22,12:34
2013122214,NE @ BAL,0.0,2,2013-12-22,12:02
2013122214,NE @ BAL,0.0,2,2013-12-22,04:38
2013122214,NE @ BAL,0.0,2,2013-12-22,00:25
2013122214,NE @ BAL,0.0,4,2013-12-22,12:15
2013122214,NE @ BAL,0.0,4,2013-12-22,08:04
2013122213,OAK @ SD,0.0,1,2013-12-22,12:11
2013122213,OAK @ SD,0.0,3,2013-12-22,12:59
2013122213,OAK @ SD,0.0,3,2013-12-22,11:26
2013122212,PIT @ GB,0.0,1,2013-12-22,13:09
2013122212,PIT @ GB,0.0,1,2013-12-22,09:28
2013122212,PIT @ GB,0.0,2,2013-12-22,10:13
2013122212,PIT @ GB,0.0,2,2013-12-22,06:58
2013122212,PIT @ GB,0.0,3,2013-12-22,06:41
2013122212,PIT @ GB,0.0,3,2013-12-22,00:21
2013122212,PIT @ GB,0.0,4,2013-12-22,03:10
2013122207,CHI @ PHI,0.0,1,2013-12-22,13:00
2013122207,CHI @ PHI,0.0,2,2013-12-22,14:56
2013122207,CHI @ PHI,0.0,2,2013-12-22,10:34
2013122207,CHI @ PHI,0.0,2,2013-12-22,05:13
2013122207,CHI @ PHI,0.0,3,2013-12-22,10:34
2013122207,CHI @ PHI,0.0,3,2013-12-22,05:41
2013122300,ATL @ SF,0.0,1,2013-12-23,04:09
2013122300,ATL @ SF,0.0,2,2013-12-23,14:37
2013122300,ATL @ SF,0.0,2,2013-12-23,02:34
2013122300,ATL @ SF,0.0,3,2013-12-23,09:37
2013122910,CLE @ PIT,0.0,2,2013-12-29,15:00
2013122910,CLE @ PIT,0.0,2,2013-12-29,01:10
2013122910,CLE @ PIT,0.0,3,2013-12-29,13:28
2013122910,CLE @ PIT,0.0,4,2013-12-29,07:37
2013122910,CLE @ PIT,0.0,4,2013-12-29,01:43
2013122909,WAS @ NYG,0.0,1,2013-12-29,12:31
2013122909,WAS @ NYG,0.0,1,2013-12-29,11:36
2013122909,WAS @ NYG,0.0,1,2013-12-29,10:26
2013122909,WAS @ NYG,0.0,1,2013-12-29,07:42
2013122909,WAS @ NYG,0.0,1,2013-12-29,02:56
2013122909,WAS @ NYG,0.0,2,2013-12-29,10:08
2013122909,WAS @ NYG,0.0,2,2013-12-29,01:15
2013122909,WAS @ NYG,0.0,3,2013-12-29,10:43
2013122909,WAS @ NYG,0.0,3,2013-12-29,01:52
2013122909,WAS @ NYG,0.0,4,2013-12-29,03:11
2013122902,BAL @ CIN,0.0,2,2013-12-29,10:04
2013122902,BAL @ CIN,0.0,2,2013-12-29,09:01
2013122902,BAL @ CIN,0.0,3,2013-12-29,07:41
2013122911,HOU @ TEN,0.0,1,2013-12-29,07:49
2013122911,HOU @ TEN,0.0,1,2013-12-29,02:22
2013122911,HOU @ TEN,0.0,2,2013-12-29,15:00
2013122911,HOU @ TEN,0.0,2,2013-12-29,02:00
2013122911,HOU @ TEN,0.0,3,2013-12-29,10:13
2013122911,HOU @ TEN,0.0,3,2013-12-29,04:16
2013122911,HOU @ TEN,0.0,3,2013-12-29,01:54
2013122911,HOU @ TEN,0.0,4,2013-12-29,07:42
2013122911,HOU @ TEN,0.0,4,2013-12-29,05:50
2013122911,HOU @ TEN,0.0,4,2013-12-29,01:13
2013122904,JAC @ IND,0.0,1,2013-12-29,05:58
2013122904,JAC @ IND,0.0,2,2013-12-29,06:22
2013122904,JAC @ IND,0.0,2,2013-12-29,04:32
2013122904,JAC @ IND,0.0,2,2013-12-29,03:07
2013122904,JAC @ IND,0.0,3,2013-12-29,10:00
2013122904,JAC @ IND,0.0,3,2013-12-29,08:08
2013122904,JAC @ IND,0.0,3,2013-12-29,00:48
2013122904,JAC @ IND,0.0,4,2013-12-29,12:01
2013122904,JAC @ IND,0.0,4,2013-12-29,02:00
2013122905,NYJ @ MIA,0.0,1,2013-12-29,11:49
2013122905,NYJ @ MIA,0.0,1,2013-12-29,07:11
2013122905,NYJ @ MIA,0.0,1,2013-12-29,03:53
2013122905,NYJ @ MIA,0.0,2,2013-12-29,02:29
2013122905,NYJ @ MIA,0.0,3,2013-12-29,08:56
2013122905,NYJ @ MIA,0.0,4,2013-12-29,09:27
2013122906,DET @ MIN,0.0,1,2013-12-29,05:57
2013122906,DET @ MIN,0.0,1,2013-12-29,03:48
2013122906,DET @ MIN,0.0,2,2013-12-29,09:38
2013122906,DET @ MIN,0.0,2,2013-12-29,04:08
2013122906,DET @ MIN,0.0,2,2013-12-29,01:32
2013122906,DET @ MIN,0.0,2,2013-12-29,00:51
2013122906,DET @ MIN,0.0,3,2013-12-29,07:09
2013122906,DET @ MIN,0.0,4,2013-12-29,11:48
2013122906,DET @ MIN,0.0,4,2013-12-29,05:01
2013122900,CAR @ ATL,0.0,1,2013-12-29,06:13
2013122900,CAR @ ATL,0.0,2,2013-12-29,04:28
2013122900,CAR @ ATL,0.0,3,2013-12-29,00:50
2013122900,CAR @ ATL,0.0,4,2013-12-29,03:31
2013122900,CAR @ ATL,0.0,4,2013-12-29,01:28
2013122908,TB @ NO,0.0,2,2013-12-29,15:00
2013122908,TB @ NO,0.0,2,2013-12-29,10:22
2013122908,TB @ NO,0.0,2,2013-12-29,09:41
2013122908,TB @ NO,0.0,4,2013-12-29,12:29
2013122908,TB @ NO,0.0,4,2013-12-29,10:49
2013122908,TB @ NO,0.0,4,2013-12-29,07:02
2013122908,TB @ NO,0.0,4,2013-12-29,02:39
2013122907,BUF @ NE,0.0,1,2013-12-29,00:13
2013122907,BUF @ NE,0.0,2,2013-12-29,06:47
2013122907,BUF @ NE,0.0,2,2013-12-29,04:50
2013122907,BUF @ NE,0.0,3,2013-12-29,12:57
2013122907,BUF @ NE,0.0,3,2013-12-29,07:49
2013122907,BUF @ NE,0.0,3,2013-12-29,04:29
2013122915,STL @ SEA,0.0,1,2013-12-29,08:28
2013122915,STL @ SEA,0.0,1,2013-12-29,02:20
2013122915,STL @ SEA,0.0,1,2013-12-29,00:10
2013122915,STL @ SEA,0.0,2,2013-12-29,04:39
2013122915,STL @ SEA,0.0,2,2013-12-29,02:50
2013122915,STL @ SEA,0.0,3,2013-12-29,00:15
2013122915,STL @ SEA,0.0,4,2013-12-29,11:33
2013122901,GB @ CHI,0.0,1,2013-12-29,13:23
2013122901,GB @ CHI,0.0,2,2013-12-29,12:56
2013122901,GB @ CHI,0.0,2,2013-12-29,06:20
2013122901,GB @ CHI,0.0,3,2013-12-29,03:39
2013122901,GB @ CHI,0.0,4,2013-12-29,06:32
2013122912,SF @ ARI,0.0,2,2013-12-29,13:59
2013122912,SF @ ARI,0.0,2,2013-12-29,10:37
2013122912,SF @ ARI,0.0,3,2013-12-29,13:21
2013122912,SF @ ARI,0.0,4,2013-12-29,12:07
2013122912,SF @ ARI,0.0,4,2013-12-29,05:57
2013122913,DEN @ OAK,0.0,1,2013-12-29,13:08
2013122913,DEN @ OAK,0.0,1,2013-12-29,02:33
2013122913,DEN @ OAK,0.0,2,2013-12-29,08:24
2013122913,DEN @ OAK,0.0,2,2013-12-29,03:39
2013122913,DEN @ OAK,0.0,3,2013-12-29,11:04
2013122913,DEN @ OAK,0.0,3,2013-12-29,06:21
2013122913,DEN @ OAK,0.0,3,2013-12-29,04:13
2013122913,DEN @ OAK,0.0,4,2013-12-29,13:30
2013122914,KC @ SD,0.0,1,2013-12-29,08:48
2013122914,KC @ SD,0.0,2,2013-12-29,10:51
2013122914,KC @ SD,0.0,2,2013-12-29,07:10
2013122914,KC @ SD,0.0,2,2013-12-29,00:40
2013122914,KC @ SD,0.0,3,2013-12-29,13:40
2013122914,KC @ SD,0.0,3,2013-12-29,11:36
2013122914,KC @ SD,0.0,3,2013-12-29,04:37
2013122903,PHI @ DAL,0.0,1,2013-12-29,03:41
2013122903,PHI @ DAL,0.0,2,2013-12-29,11:13
2013122903,PHI @ DAL,0.0,2,2013-12-29,04:26
2013122903,PHI @ DAL,0.0,3,2013-12-29,05:04
2013090808,ATL @ NO,1.0,1,2013-09-08,13:37
2013090808,ATL @ NO,1.0,3,2013-09-08,04:59
2013090811,GB @ SF,1.0,4,2013-09-08,13:09
2013090810,ARI @ STL,1.0,3,2013-09-08,11:45
2013090810,ARI @ STL,1.0,4,2013-09-08,03:13
2013091505,TEN @ HOU,1.0,4,2013-09-15,03:18
2013091501,CLE @ BAL,1.0,4,2013-09-15,13:23
2013092208,SD @ TEN,1.0,4,2013-09-22,02:17
2013092202,STL @ DAL,1.0,1,2013-09-22,05:52
2013092205,BUF @ NYJ,1.0,4,2013-09-22,02:54
2013092212,JAC @ SEA,1.0,1,2013-09-22,11:43
2013092904,IND @ JAC,1.0,3,2013-09-29,13:03
2013092903,SEA @ HOU,1.0,3,2013-09-29,12:36
2013092908,NYJ @ TEN,1.0,3,2013-09-29,03:47
2013100607,KC @ TEN,1.0,2,2013-10-06,09:41
2013100606,JAC @ STL,1.0,1,2013-10-06,04:17
2013101304,OAK @ KC,1.0,3,2013-10-13,00:10
2013101308,JAC @ DEN,1.0,3,2013-10-13,02:19
2013102008,DAL @ PHI,1.0,2,2013-10-20,15:00
2013102002,CIN @ DET,1.0,4,2013-10-20,10:24
2013102005,HOU @ KC,1.0,4,2013-10-20,04:13
2013102100,MIN @ NYG,1.0,2,2013-10-21,04:00
2013102703,MIA @ NE,1.0,1,2013-10-27,13:03
2013102707,NYJ @ CIN,1.0,2,2013-10-27,11:55
2013111709,KC @ DEN,1.0,1,2013-11-17,11:14
2013111709,KC @ DEN,1.0,3,2013-11-17,06:41
2013112405,SD @ KC,1.0,3,2013-11-24,06:38
2013112407,CHI @ STL,1.0,3,2013-11-24,00:58
2013112411,DEN @ NE,1.0,5,2013-11-24,10:15
2013112800,GB @ DET,1.0,1,2013-11-28,05:47
2013120200,NO @ SEA,1.0,1,2013-12-02,13:40
2013120806,MIA @ PIT,1.0,2,2013-12-08,12:28
2013120806,MIA @ PIT,1.0,2,2013-12-08,00:47
2013121505,PHI @ MIN,1.0,3,2013-12-15,07:52
2013121503,BUF @ JAC,1.0,2,2013-12-15,13:14
2013121510,NYJ @ CAR,1.0,3,2013-12-15,13:49
2013122201,NO @ CAR,1.0,1,2013-12-22,00:23
2013122902,BAL @ CIN,1.0,2,2013-12-29,13:58
2013122900,CAR @ ATL,1.0,3,2013-12-29,12:51
2013122903,PHI @ DAL,1.0,2,2013-12-29,12:51
2013090800,NE @ BUF,2.0,4,2013-09-08,04:40
2013090807,TB @ NYJ,2.0,4,2013-09-08,14:24
2013091500,STL @ ATL,2.0,3,2013-09-15,07:18
2013091510,NO @ TB,2.0,4,2013-09-15,11:33
2013091600,PIT @ CIN,2.0,3,2013-09-16,11:28
2013092204,CLE @ MIN,2.0,1,2013-09-22,08:28
2013092205,BUF @ NYJ,2.0,1,2013-09-22,07:32
2013092904,IND @ JAC,2.0,3,2013-09-29,10:08
2013092908,NYJ @ TEN,2.0,3,2013-09-29,12:24
2013100602,DET @ GB,2.0,3,2013-10-06,04:15
2013100600,NO @ CHI,2.0,2,2013-10-06,09:29
2013101300,GB @ BAL,2.0,1,2013-10-13,11:17
2013101305,CAR @ MIN,2.0,1,2013-10-13,00:35
2013101303,STL @ HOU,2.0,4,2013-10-13,02:00
2013101302,DET @ CLE,2.0,1,2013-10-13,01:43
